% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-02-04 T 14:50:44 -0500
% Time (s), Input A (V), Input B (V)
0.0000000000e+00, 0.0000000000e+00, 1.4071924979e+00
1.0000000000e-02, 0.0000000000e+00, 1.4069734222e+00
2.0000000000e-02, 0.0000000000e+00, 1.4070141921e+00
3.0000000000e-02, 0.0000000000e+00, 1.4071380339e+00
4.0000000000e-02, 0.0000000000e+00, 1.4071178052e+00
5.0000000000e-02, 0.0000000000e+00, 1.4073308780e+00
6.0000000000e-02, 0.0000000000e+00, 1.4075128731e+00
7.0000000000e-02, 0.0000000000e+00, 1.4075714017e+00
8.0000000000e-02, 0.0000000000e+00, 1.4070518980e+00
9.0000000000e-02, 0.0000000000e+00, 1.4075655864e+00
1.0000000000e-01, 0.0000000000e+00, 1.4075691193e+00
1.1000000000e-01, 0.0000000000e+00, 1.4078759567e+00
1.2000000000e-01, 0.0000000000e+00, 1.4081297681e+00
1.3000000000e-01, 0.0000000000e+00, 1.4085045136e+00
1.4000000000e-01, 0.0000000000e+00, 1.4080896548e+00
1.5000000000e-01, 0.0000000000e+00, 1.4082832493e+00
1.6000000000e-01, 0.0000000000e+00, 1.4085521931e+00
1.7000000000e-01, 0.0000000000e+00, 1.4082495766e+00
1.8000000000e-01, 0.0000000000e+00, 1.4082378521e+00
1.9000000000e-01, 0.0000000000e+00, 1.4082280036e+00
2.0000000000e-01, 0.0000000000e+00, 1.4081274545e+00
2.1000000000e-01, 0.0000000000e+00, 1.4076445937e+00
2.2000000000e-01, 0.0000000000e+00, 1.4073838726e+00
2.3000000000e-01, 0.0000000000e+00, 1.4069980593e+00
2.4000000000e-01, 0.0000000000e+00, 1.4067839860e+00
2.5000000000e-01, 0.0000000000e+00, 1.4067028214e+00
2.6000000000e-01, 0.0000000000e+00, 1.4066747764e+00
2.7000000000e-01, 0.0000000000e+00, 1.4067326797e+00
2.8000000000e-01, 0.0000000000e+00, 1.4067488751e+00
2.9000000000e-01, 0.0000000000e+00, 1.4066746201e+00
3.0000000000e-01, 0.0000000000e+00, 1.4071998140e+00
3.1000000000e-01, 0.0000000000e+00, 1.4071903094e+00
3.2000000000e-01, 0.0000000000e+00, 1.4076204882e+00
3.3000000000e-01, 0.0000000000e+00, 1.4072438980e+00
3.4000000000e-01, 0.0000000000e+00, 1.4078709230e+00
3.5000000000e-01, 0.0000000000e+00, 1.4081145419e+00
3.6000000000e-01, 0.0000000000e+00, 1.4085012620e+00
3.7000000000e-01, 0.0000000000e+00, 1.4084138756e+00
3.8000000000e-01, 0.0000000000e+00, 1.4083007891e+00
3.9000000000e-01, 0.0000000000e+00, 1.4082407910e+00
4.0000000000e-01, 0.0000000000e+00, 1.4083496880e+00
4.1000000000e-01, 0.0000000000e+00, 1.4080365351e+00
