% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-01-28 T 16:05:26 -0500
% Time (s), Input A (V), Input B (V)
5.9000000000e-01, 7.3125301861e-01, 6.7254485309e-01
6.0000000000e-01, 7.3133918568e-01, 6.6960666846e-01
6.1000000000e-01, 7.3140568690e-01, 6.6587078184e-01
6.2000000000e-01, 7.3154228485e-01, 6.6301266755e-01
6.3000000000e-01, 7.3159271572e-01, 6.6025979215e-01
6.4000000000e-01, 7.3171102349e-01, 6.5769194460e-01
6.5000000000e-01, 7.3171102349e-01, 6.5559673406e-01
6.6000000000e-01, 7.3186356672e-01, 6.5359869598e-01
6.7000000000e-01, 7.3191406012e-01, 6.5161966718e-01
6.8000000000e-01, 7.3201632881e-01, 6.4931263447e-01
6.9000000000e-01, 7.3211719056e-01, 6.4683720704e-01
7.0000000000e-01, 7.3216899710e-01, 6.4358086706e-01
7.1000000000e-01, 7.3223531073e-01, 6.4002719440e-01
7.2000000000e-01, 7.3232166540e-01, 6.3617156181e-01
7.3000000000e-01, 7.3243847243e-01, 6.3247963415e-01
7.4000000000e-01, 7.3248890330e-01, 6.2909792045e-01
7.5000000000e-01, 7.3262700198e-01, 6.2592818526e-01
7.6000000000e-01, 7.3262700198e-01, 6.2283664450e-01
7.7000000000e-01, 7.3275975430e-01, 6.1915409642e-01
7.8000000000e-01, 7.3281021644e-01, 6.1486206324e-01
7.9000000000e-01, 7.3293230730e-01, 6.1033035054e-01
8.0000000000e-01, 7.3301331561e-01, 6.0593861243e-01
8.1000000000e-01, 7.3308497560e-01, 6.0192777905e-01
8.2000000000e-01, 7.3313149831e-01, 5.9831292027e-01
8.3000000000e-01, 7.3323764389e-01, 5.9507774688e-01
8.4000000000e-01, 7.3333487887e-01, 5.9239518706e-01
8.5000000000e-01, 7.3339031218e-01, 5.8954238787e-01
8.6000000000e-01, 7.3353779044e-01, 5.8659957598e-01
8.7000000000e-01, 7.3354298048e-01, 5.8380074064e-01
8.8000000000e-01, 7.3365569176e-01, 5.8075681688e-01
8.9000000000e-01, 7.3370590378e-01, 5.7778821115e-01
9.0000000000e-01, 7.3384828580e-01, 5.7491149403e-01
9.1000000000e-01, 7.3390881536e-01, 5.7249400114e-01
9.2000000000e-01, 7.3400095409e-01, 5.7030558885e-01
9.3000000000e-01, 7.3402671667e-01, 5.6800412136e-01
9.4000000000e-01, 7.3415362239e-01, 5.6605804614e-01
9.5000000000e-01, 7.3422962825e-01, 5.6419426111e-01
9.6000000000e-01, 7.3430629068e-01, 5.6238259528e-01
9.7000000000e-01, 7.3443247729e-01, 5.6008412925e-01
9.8000000000e-01, 7.3445892771e-01, 5.5780148345e-01
9.9000000000e-01, 7.3455037861e-01, 5.5592297248e-01
1.0000000000e+00, 7.3461159600e-01, 5.5478504186e-01
1.0100000000e+00, 7.3475325892e-01, 5.5376523141e-01
1.0200000000e+00, 7.3476426430e-01, 5.5294808242e-01
1.0300000000e+00, 7.3487116024e-01, 5.5226112200e-01
1.0400000000e+00, 7.3492140352e-01, 5.5156600134e-01
1.0500000000e+00, 7.3506960088e-01, 5.5096520799e-01
1.0600000000e+00, 7.3512428383e-01, 5.5075754410e-01
1.0700000000e+00, 7.3522226918e-01, 5.5067559784e-01
1.0800000000e+00, 7.3524562433e-01, 5.5113357145e-01
1.0900000000e+00, 7.3537490621e-01, 5.5188206192e-01
1.1000000000e+00, 7.3544831705e-01, 5.5286188409e-01
1.1100000000e+00, 7.3552757450e-01, 5.5402326365e-01
1.1200000000e+00, 7.3565100977e-01, 5.5521966032e-01
1.1300000000e+00, 7.3568024279e-01, 5.5666617911e-01
1.1400000000e+00, 7.3576856717e-01, 5.5923674675e-01
1.1500000000e+00, 7.3583291109e-01, 5.6337642428e-01
1.1600000000e+00, 7.3597125989e-01, 5.6982773052e-01
1.1700000000e+00, 7.3602131558e-01, 5.7906230200e-01
1.1800000000e+00, 7.3613821641e-01, 5.9078605762e-01
1.1900000000e+00, 7.3613887298e-01, 6.0473446198e-01
1.2000000000e+00, 7.3629088470e-01, 6.1984487121e-01
1.2100000000e+00, 7.3634156570e-01, 6.3757043234e-01
1.2200000000e+00, 7.3644355299e-01, 6.5656398760e-01
1.2300000000e+00, 7.3654425842e-01, 6.7721194440e-01
1.2400000000e+00, 7.3659622129e-01, 6.9772739901e-01
1.2500000000e+00, 7.3666178455e-01, 7.1983225467e-01
1.2600000000e+00, 7.3674888958e-01, 7.4398464134e-01
1.2700000000e+00, 7.3686447727e-01, 7.6933823953e-01
1.2800000000e+00, 7.3691456423e-01, 7.9577105216e-01
1.2900000000e+00, 7.3705419490e-01, 8.2358363224e-01
1.3000000000e+00, 7.3705419490e-01, 8.5304089038e-01
1.3100000000e+00, 7.3718472739e-01, 8.8532087051e-01
1.3200000000e+00, 7.3723481435e-01, 9.1922626930e-01
1.3300000000e+00, 7.3735953149e-01, 9.5568060015e-01
1.3400000000e+00, 7.3743338005e-01, 9.9365801843e-01
1.3500000000e+00, 7.3751219978e-01, 1.0328100102e+00
1.3600000000e+00, 7.3755065606e-01, 1.0728332087e+00
1.3700000000e+00, 7.3766486808e-01, 1.1131800026e+00
1.3800000000e+00, 7.3775309866e-01, 1.1536052098e+00
1.3900000000e+00, 7.3781750511e-01, 1.1946883007e+00
1.4000000000e+00, 7.3795557252e-01, 1.2368891562e+00
1.4100000000e+00, 7.3797017340e-01, 1.2797868207e+00
1.4200000000e+00, 7.3807284853e-01, 1.3204648701e+00
1.4300000000e+00, 7.3812284169e-01, 1.3610821086e+00
1.4400000000e+00, 7.3827532240e-01, 1.4011043690e+00
1.4500000000e+00, 7.3832515923e-01, 1.4408349871e+00
1.4600000000e+00, 7.3842817828e-01, 1.4790425490e+00
1.4700000000e+00, 7.3844243524e-01, 1.5181718422e+00
1.4800000000e+00, 7.3858081531e-01, 1.5555591599e+00
1.4900000000e+00, 7.3864490910e-01, 1.5921478688e+00
1.5000000000e+00, 7.3873348360e-01, 1.6283724938e+00
1.5100000000e+00, 7.3884732044e-01, 1.6642782130e+00
1.5200000000e+00, 7.3888615190e-01, 1.6994428204e+00
1.5300000000e+00, 7.3896462771e-01, 1.7334909138e+00
1.5400000000e+00, 7.3903882019e-01, 1.7670737176e+00
1.5500000000e+00, 7.3916710158e-01, 1.7993771154e+00
1.5600000000e+00, 7.3921690714e-01, 1.8310544576e+00
1.5700000000e+00, 7.3934412551e-01, 1.8611304553e+00
1.5800000000e+00, 7.3934412551e-01, 1.8902155943e+00
1.5900000000e+00, 7.3948594476e-01, 1.9183601177e+00
1.6000000000e+00, 7.3953550020e-01, 1.9444010202e+00
1.6100000000e+00, 7.3964946210e-01, 1.9686522051e+00
1.6200000000e+00, 7.3973775521e-01, 1.9919893500e+00
1.6300000000e+00, 7.3980213039e-01, 2.0128493478e+00
1.6400000000e+00, 7.3985474983e-01, 2.0309235166e+00
1.6500000000e+00, 7.3995479869e-01, 2.0480524427e+00
1.6600000000e+00, 7.4005697357e-01, 2.0621136209e+00
1.6700000000e+00, 7.4010746698e-01, 2.0746409564e+00
1.6800000000e+00, 7.4025925984e-01, 2.0857150198e+00
1.6900000000e+00, 7.4026010401e-01, 2.0937672952e+00
1.7000000000e+00, 7.4037619194e-01, 2.0991632424e+00
1.7100000000e+00, 7.4042584118e-01, 2.1035013918e+00
1.7200000000e+00, 7.4056544059e-01, 2.1049801139e+00
1.7300000000e+00, 7.4062806492e-01, 2.1038205477e+00
1.7400000000e+00, 7.4071810889e-01, 2.1003459761e+00
1.7500000000e+00, 7.4074505955e-01, 2.0952049034e+00
1.7600000000e+00, 7.4087077718e-01, 2.0886798111e+00
1.7700000000e+00, 7.4094728329e-01, 2.0780924541e+00
1.7800000000e+00, 7.4102341421e-01, 2.0665744240e+00
1.7900000000e+00, 7.4114953829e-01, 2.0535606947e+00
1.8000000000e+00, 7.4117608250e-01, 2.0382396827e+00
1.8100000000e+00, 7.4126650165e-01, 2.0212793077e+00
1.8200000000e+00, 7.4132875080e-01, 2.0022952570e+00
1.8300000000e+00, 7.4147113282e-01, 1.9820642538e+00
1.8400000000e+00, 7.4152050067e-01, 1.9606380108e+00
1.8500000000e+00, 7.4163408738e-01, 1.9390613192e+00
1.8600000000e+00, 7.4163715138e-01, 1.9148135110e+00
1.8700000000e+00, 7.4178672441e-01, 1.8889978122e+00
1.8800000000e+00, 7.4183921879e-01, 1.8626749907e+00
1.8900000000e+00, 7.4193939271e-01, 1.8349498596e+00
1.9000000000e+00, 7.4204122368e-01, 1.8062471574e+00
1.9100000000e+00, 7.4209206100e-01, 1.7766851293e+00
1.9200000000e+00, 7.4215790565e-01, 1.7463552576e+00
1.9300000000e+00, 7.4224472929e-01, 1.7153563405e+00
1.9400000000e+00, 7.4235994180e-01, 1.6835246418e+00
1.9500000000e+00, 7.4240927839e-01, 1.6504389244e+00
1.9600000000e+00, 7.4255006588e-01, 1.6172468114e+00
1.9700000000e+00, 7.4255006588e-01, 1.5832991108e+00
1.9800000000e+00, 7.4267862865e-01, 1.5492153749e+00
1.9900000000e+00, 7.4272805904e-01, 1.5148567861e+00
2.0000000000e+00, 7.4285537120e-01, 1.4805590395e+00
2.0100000000e+00, 7.4293006392e-01, 1.4463563393e+00
2.0200000000e+00, 7.4300803950e-01, 1.4116124061e+00
2.0300000000e+00, 7.4304671463e-01, 1.3765979658e+00
2.0400000000e+00, 7.4316070779e-01, 1.3416359573e+00
2.0500000000e+00, 7.4324871951e-01, 1.3083435141e+00
2.0600000000e+00, 7.4331337608e-01, 1.2758931695e+00
2.0700000000e+00, 7.4344572195e-01, 1.2436133144e+00
2.0800000000e+00, 7.4346601311e-01, 1.2117545087e+00
2.0900000000e+00, 7.4356212254e-01, 1.1809007562e+00
2.1000000000e+00, 7.4361868140e-01, 1.1506132802e+00
2.1100000000e+00, 7.4376397109e-01, 1.1205365946e+00
2.1200000000e+00, 7.4381308883e-01, 1.0907709984e+00
2.1300000000e+00, 7.4392401799e-01, 1.0621424887e+00
2.1400000000e+00, 7.4392945815e-01, 1.0352933478e+00
2.1500000000e+00, 7.4407668628e-01, 1.0103067413e+00
2.1600000000e+00, 7.4413130670e-01, 9.8668086169e-01
2.1700000000e+00, 7.4422932331e-01, 9.6422933675e-01
2.1800000000e+00, 7.4433309273e-01, 9.4265605314e-01
2.1900000000e+00, 7.4438199161e-01, 9.2255511343e-01
2.2000000000e+00, 7.4444943079e-01, 9.0297918006e-01
2.2100000000e+00, 7.4453465990e-01, 8.8541588566e-01
2.2200000000e+00, 7.4465121681e-01, 8.6964024537e-01
2.2300000000e+00, 7.4470039707e-01, 8.5646568761e-01
2.2400000000e+00, 7.4483999649e-01, 8.4421323634e-01
2.2500000000e+00, 7.4483999649e-01, 8.3553471762e-01
2.2600000000e+00, 7.4496943469e-01, 8.2679029171e-01
2.2700000000e+00, 7.4501861495e-01, 8.2049321703e-01
2.2800000000e+00, 7.4514530181e-01, 8.1547983164e-01
2.2900000000e+00, 7.4522040098e-01, 8.1152712040e-01
2.3000000000e+00, 7.4529797010e-01, 8.0992218050e-01
2.3100000000e+00, 7.4534568090e-01, 8.1117716827e-01
2.3200000000e+00, 7.4545063840e-01, 8.1486190492e-01
2.3300000000e+00, 7.4554721680e-01, 8.1958549257e-01
2.3400000000e+00, 7.4560330669e-01, 8.2558686036e-01
2.3500000000e+00, 7.4574878397e-01, 8.3352814411e-01
2.3600000000e+00, 7.4575597498e-01, 8.4208344642e-01
2.3700000000e+00, 7.4586493443e-01, 8.5352271939e-01
2.3800000000e+00, 7.4591380205e-01, 8.6595441443e-01
2.3900000000e+00, 7.4606128030e-01, 8.8058099367e-01
2.4000000000e+00, 7.4611543175e-01, 8.9688645516e-01
2.4100000000e+00, 7.4621394860e-01, 9.1492097965e-01
2.4200000000e+00, 7.4623151968e-01, 9.3398091107e-01
2.4300000000e+00, 7.4636661689e-01, 9.5438515512e-01
2.4400000000e+00, 7.4643305558e-01, 9.7469957407e-01
2.4500000000e+00, 7.4651928519e-01, 9.9611493683e-01
2.4600000000e+00, 7.4663462275e-01, 1.0186592571e+00
2.4700000000e+00, 7.4667192221e-01, 1.0423750243e+00
2.4800000000e+00, 7.4675067942e-01, 1.0680523118e+00
2.4900000000e+00, 7.4682459051e-01, 1.0945888000e+00
2.5000000000e+00, 7.4695230912e-01, 1.1217620680e+00
2.5100000000e+00, 7.4700120799e-01, 1.1491542240e+00
2.5200000000e+00, 7.4712992709e-01, 1.1767453522e+00
2.5300000000e+00, 7.4712992709e-01, 1.2048761502e+00
2.5400000000e+00, 7.4726999549e-01, 1.2335932344e+00
2.5500000000e+00, 7.4730973364e-01, 1.2631726459e+00
2.5600000000e+00, 7.4743526368e-01, 1.2935210892e+00
2.5700000000e+00, 7.4751105069e-01, 1.3228561627e+00
2.5800000000e+00, 7.4758790071e-01, 1.3537975517e+00
2.5900000000e+00, 7.4762685723e-01, 1.3849824972e+00
2.6000000000e+00, 7.4774056900e-01, 1.4163708232e+00
2.6100000000e+00, 7.4782823681e-01, 1.4469945884e+00
2.6200000000e+00, 7.4789323730e-01, 1.4765748128e+00
2.6300000000e+00, 7.4802955386e-01, 1.5083108399e+00
2.6400000000e+00, 7.4804590559e-01, 1.5387370399e+00
2.6500000000e+00, 7.4814536040e-01, 1.5681571549e+00
2.6600000000e+00, 7.4819857388e-01, 1.5970204042e+00
2.6700000000e+00, 7.4834667745e-01, 1.6247068290e+00
2.6800000000e+00, 7.4839535747e-01, 1.6514625493e+00
2.6900000000e+00, 7.4850387921e-01, 1.6773000400e+00
2.7000000000e+00, 7.4851119528e-01, 1.7023183807e+00
2.7100000000e+00, 7.4865654750e-01, 1.7256503355e+00
2.7200000000e+00, 7.4871251233e-01, 1.7479433143e+00
2.7300000000e+00, 7.4880921579e-01, 1.7695525530e+00
2.7400000000e+00, 7.4891386064e-01, 1.7891590325e+00
2.7500000000e+00, 7.4896188409e-01, 1.8079734065e+00
2.7600000000e+00, 7.4902963592e-01, 1.8251500121e+00
2.7700000000e+00, 7.4911452111e-01, 1.8417316710e+00
2.7800000000e+00, 7.4923104676e-01, 1.8561317959e+00
2.7900000000e+00, 7.4928454163e-01, 1.8695725774e+00
2.8000000000e+00, 7.4941985770e-01, 1.8817402372e+00
2.8100000000e+00, 7.4941985770e-01, 1.8926704491e+00
2.8200000000e+00, 7.4955270382e-01, 1.9024620426e+00
2.8300000000e+00, 7.4960113371e-01, 1.9107626581e+00
2.8400000000e+00, 7.4972519429e-01, 1.9177190859e+00
2.8500000000e+00, 7.4980229443e-01, 1.9233174444e+00
2.8600000000e+00, 7.4987786258e-01, 1.9275177453e+00
2.8700000000e+00, 7.4991781959e-01, 1.9304288230e+00
2.8800000000e+00, 7.5003049961e-01, 1.9316167468e+00
2.8900000000e+00, 7.5011891778e-01, 1.9314378469e+00
2.9000000000e+00, 7.5018316790e-01, 1.9295880374e+00
2.9100000000e+00, 7.5032001597e-01, 1.9266614210e+00
2.9200000000e+00, 7.5033583620e-01, 1.9220674278e+00
2.9300000000e+00, 7.5043550987e-01, 1.9160264157e+00
2.9400000000e+00, 7.5048850449e-01, 1.9080684988e+00
2.9500000000e+00, 7.5063660806e-01, 1.8986816655e+00
2.9600000000e+00, 7.5068506922e-01, 1.8880953715e+00
2.9700000000e+00, 7.5079380981e-01, 1.8757959598e+00
2.9800000000e+00, 7.5080056311e-01, 1.8619278759e+00
2.9900000000e+00, 7.5094647811e-01, 1.8469887691e+00
3.0000000000e+00, 7.5100172383e-01, 1.8303959173e+00
3.0100000000e+00, 7.5109914640e-01, 1.8130279683e+00
3.0200000000e+00, 7.5120282202e-01, 1.7936615122e+00
3.0300000000e+00, 7.5125181469e-01, 1.7740852036e+00
3.0400000000e+00, 7.5131572090e-01, 1.7524808423e+00
3.0500000000e+00, 7.5140448299e-01, 1.7305334385e+00
3.0600000000e+00, 7.5151660023e-01, 1.7078076860e+00
3.0700000000e+00, 7.5156484254e-01, 1.6839447219e+00
3.0800000000e+00, 7.5170978831e-01, 1.6597478135e+00
3.0900000000e+00, 7.5170978831e-01, 1.6348506569e+00
3.1000000000e+00, 7.5183269207e-01, 1.6092368379e+00
3.1100000000e+00, 7.5188090311e-01, 1.5830483633e+00
3.1200000000e+00, 7.5201512490e-01, 1.5568179308e+00
3.1300000000e+00, 7.5208181371e-01, 1.5303057356e+00
3.1400000000e+00, 7.5216779319e-01, 1.5035214701e+00
3.1500000000e+00, 7.5219699495e-01, 1.4762175759e+00
3.1600000000e+00, 7.5232046148e-01, 1.4501878038e+00
3.1700000000e+00, 7.5239787428e-01, 1.4241402105e+00
3.1800000000e+00, 7.5247309851e-01, 1.3971659773e+00
3.1900000000e+00, 7.5259878488e-01, 1.3708507533e+00
3.2000000000e+00, 7.5262576681e-01, 1.3446609969e+00
3.2100000000e+00, 7.5271396612e-01, 1.3197664978e+00
3.2200000000e+00, 7.5277843510e-01, 1.2945769485e+00
3.2300000000e+00, 7.5291484545e-01, 1.2703930152e+00
3.2400000000e+00, 7.5296308776e-01, 1.2468817541e+00
3.2500000000e+00, 7.5308377169e-01, 1.2233000210e+00
3.2600000000e+00, 7.5308377169e-01, 1.2003773598e+00
3.2700000000e+00, 7.5323093729e-01, 1.1779222081e+00
3.2800000000e+00, 7.5327992996e-01, 1.1561931609e+00
3.2900000000e+00, 7.5338907701e-01, 1.1356444713e+00
3.3000000000e+00, 7.5348059044e-01, 1.1154242234e+00
3.3100000000e+00, 7.5354174530e-01, 1.0973727531e+00
3.3200000000e+00, 7.5359552156e-01, 1.0798193073e+00
3.3300000000e+00, 7.5369441359e-01, 1.0638506665e+00
3.3400000000e+00, 7.5379618204e-01, 1.0479054434e+00
3.3500000000e+00, 7.5384708189e-01, 1.0332383131e+00
3.3600000000e+00, 7.5399681125e-01, 1.0195089845e+00
3.3700000000e+00, 7.5399971892e-01, 1.0065802968e+00
3.3800000000e+00, 7.5411171110e-01, 9.9566096517e-01
3.3900000000e+00, 7.5415967202e-01, 9.8636867801e-01
3.4000000000e+00, 7.5430505550e-01, 9.7812299563e-01
3.4100000000e+00, 7.5436039502e-01, 9.7143945100e-01
3.4200000000e+00, 7.5445772380e-01, 9.6601617797e-01
3.4300000000e+00, 7.5447526361e-01, 9.6116931138e-01
3.4400000000e+00, 7.5461039209e-01, 9.5724980385e-01
3.4500000000e+00, 7.5467592409e-01, 9.5477800319e-01
3.4600000000e+00, 7.5476306038e-01, 9.5416629826e-01
3.4700000000e+00, 7.5487655330e-01, 9.5538060992e-01
3.4800000000e+00, 7.5491569741e-01, 9.5811991620e-01
3.4900000000e+00, 7.5499148442e-01, 9.6241873394e-01
3.5000000000e+00, 7.5506836571e-01, 9.6757300062e-01
3.5100000000e+00, 7.5519208236e-01, 9.7360156920e-01
3.5200000000e+00, 7.5524426409e-01, 9.8097635759e-01
3.5300000000e+00, 7.5537370229e-01, 9.8981617382e-01
3.5400000000e+00, 7.5537370229e-01, 9.9941029586e-01
3.5500000000e+00, 7.5551148832e-01, 1.0106191438e+00
3.5600000000e+00, 7.5555923038e-01, 1.0236294964e+00
3.5700000000e+00, 7.5567900762e-01, 1.0375719291e+00
3.5800000000e+00, 7.5575964074e-01, 1.0524751121e+00
3.5900000000e+00, 7.5583167591e-01, 1.0678723489e+00
3.6000000000e+00, 7.5587425920e-01, 1.0839502618e+00
3.6100000000e+00, 7.5598434420e-01, 1.1010032758e+00
3.6200000000e+00, 7.5607466956e-01, 1.1187334017e+00
3.6300000000e+00, 7.5613701250e-01, 1.1378630546e+00
3.6400000000e+00, 7.5627507991e-01, 1.1572207252e+00
3.6500000000e+00, 7.5628968079e-01, 1.1776304094e+00
3.6600000000e+00, 7.5638969837e-01, 1.1986719646e+00
3.6700000000e+00, 7.5644231782e-01, 1.2197167089e+00
3.6800000000e+00, 7.5659010873e-01, 1.2414632646e+00
3.6900000000e+00, 7.5663791332e-01, 1.2630186332e+00
3.7000000000e+00, 7.5674765440e-01, 1.2850229085e+00
3.7100000000e+00, 7.5675246926e-01, 1.3077298707e+00
3.7200000000e+00, 7.5690032270e-01, 1.3302340463e+00
3.7300000000e+00, 7.5695287961e-01, 1.3528814794e+00
3.7400000000e+00, 7.5705299099e-01, 1.3767873707e+00
3.7500000000e+00, 7.5715335250e-01, 1.3992683788e+00
3.7600000000e+00, 7.5720565929e-01, 1.4222801461e+00
3.7700000000e+00, 7.5726459431e-01, 1.4452057775e+00
3.7800000000e+00, 7.5735829631e-01, 1.4669210679e+00
3.7900000000e+00, 7.5746478581e-01, 1.4895151312e+00
3.8000000000e+00, 7.5751230901e-01, 1.5126514905e+00
3.8100000000e+00, 7.5766363290e-01, 1.5349702319e+00
3.8200000000e+00, 7.5766363290e-01, 1.5568838692e+00
3.8300000000e+00, 7.5777922059e-01, 1.5776868079e+00
3.8400000000e+00, 7.5782680632e-01, 1.5985135395e+00
3.8500000000e+00, 7.5796896949e-01, 1.6183470049e+00
3.8600000000e+00, 7.5802699782e-01, 1.6371465904e+00
3.8700000000e+00, 7.5812160652e-01, 1.6558300880e+00
3.8800000000e+00, 7.5814127237e-01, 1.6736799599e+00
3.8900000000e+00, 7.5827427481e-01, 1.6909885362e+00
3.9000000000e+00, 7.5834146387e-01, 1.7069658687e+00
3.9100000000e+00, 7.5842694310e-01, 1.7216276213e+00
3.9200000000e+00, 7.5854171789e-01, 1.7354710995e+00
3.9300000000e+00, 7.5857961140e-01, 1.7479560080e+00
3.9400000000e+00, 7.5865596118e-01, 1.7596766683e+00
3.9500000000e+00, 7.5873227969e-01, 1.7704105344e+00
3.9600000000e+00, 7.5885615267e-01, 1.7790658230e+00
3.9700000000e+00, 7.5890367588e-01, 1.7865770530e+00
3.9800000000e+00, 7.5903758501e-01, 1.7928479900e+00
3.9900000000e+00, 7.5903758501e-01, 1.7988482009e+00
4.0000000000e+00, 7.5917058745e-01, 1.8030540045e+00
4.0100000000e+00, 7.5921817319e-01, 1.8059083982e+00
4.0200000000e+00, 7.5934292160e-01, 1.8073418481e+00
4.0300000000e+00, 7.5941814583e-01, 1.8080097367e+00
4.0400000000e+00, 7.5949558989e-01, 1.8073579185e+00
4.0500000000e+00, 7.5953210772e-01, 1.8054385438e+00
4.0600000000e+00, 7.5964825819e-01, 1.8027830284e+00
4.0700000000e+00, 7.5973208036e-01, 1.7984401267e+00
4.0800000000e+00, 7.5980089521e-01, 1.7929435679e+00
4.0900000000e+00, 7.5993205301e-01, 1.7872845547e+00
4.1000000000e+00, 7.5995356351e-01, 1.7807366388e+00
4.1100000000e+00, 7.6004601490e-01, 1.7730728030e+00
4.1200000000e+00, 7.6010623180e-01, 1.7643932213e+00
4.1300000000e+00, 7.6024598754e-01, 1.7546494012e+00
4.1400000000e+00, 7.6029329189e-01, 1.7442919689e+00
4.1500000000e+00, 7.6041156839e-01, 1.7330844967e+00
4.1600000000e+00, 7.6041156839e-01, 1.7207299018e+00
4.1700000000e+00, 7.6055992208e-01, 1.7081752717e+00
4.1800000000e+00, 7.6060722642e-01, 1.6944358444e+00
4.1900000000e+00, 7.6071687371e-01, 1.6793335329e+00
4.2000000000e+00, 7.6080716780e-01, 1.6641335486e+00
4.2100000000e+00, 7.6086954200e-01, 1.6474157921e+00
4.2200000000e+00, 7.6092116096e-01, 1.6309088885e+00
4.2300000000e+00, 7.6102221030e-01, 1.6136648437e+00
4.2400000000e+00, 7.6112110233e-01, 1.5959362811e+00
4.2500000000e+00, 7.6117487859e-01, 1.5772157029e+00
